Starting Sketch 
CALI:	1 
CLSB:	0.00009 
SHUNT:	0.1000 
MAXC:	3.0000 
Shunt ADC:	1 
Connected to encoder at address 54 
AS5600 Connected! 
Received new setpoint, speed, duration: -90.00, 6765933 
Calc'd Final Speed: 0.00 
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us] 
64777804|36.276|25000|-38|147|-855.62|150
64780317|36.299|25000|-37|144|-855.53|167
64782804|36.322|25000|-26|148|-855.44|149
64785299|36.344|25000|-32|144|-855.35|153
64787802|36.367|25000|-25|146|-855.18|150
64790306|36.390|25000|-33|144|-855.18|151
64792798|36.413|25000|-25|147|-855.00|150
64795315|36.436|25000|-40|146|-854.91|153
64797808|36.459|25000|-32|146|-854.82|149
64800315|36.482|25000|-39|146|-854.65|154
64802801|36.504|25000|-45|147|-854.56|150
64805321|36.527|25000|-51|143|-854.56|170
64807802|36.550|25000|-42|144|-854.38|151
64810319|36.573|25000|-68|147|-854.30|157
64812803|36.596|25000|-56|147|-854.21|149
64815303|36.619|25000|-83|147|-854.12|150
64817810|36.642|25000|-79|148|-854.03|150
64820310|36.664|25000|-89|147|-853.95|151
64822799|36.687|25000|-99|146|-853.77|150
64825312|36.710|25000|-94|144|-853.68|151
64827808|36.733|25000|-93|148|-853.59|151
64830303|36.756|25000|-99|144|-853.51|150
64832814|36.779|25000|-87|148|-853.42|150
64835308|36.801|25000|-72|147|-853.33|150
64837801|36.824|25000|-66|147|-853.24|150
64840316|36.847|25000|-68|147|-853.15|159
64842802|36.870|25000|-53|146|-852.98|150
64845298|36.893|25000|-41|145|-852.89|151
64847805|36.916|25000|-48|147|-852.80|149
64850304|36.938|25000|-30|143|-852.71|151
64852804|36.961|25000|-39|147|-852.63|149
64855313|36.984|25000|-30|146|-852.54|151
64857812|37.007|25000|-41|147|-852.45|150
64860301|37.030|25000|-25|147|-852.28|149
64862804|37.053|25000|-38|146|-852.19|150
64865310|37.076|25000|-25|143|-852.10|148
64867807|37.098|25000|-34|147|-852.01|150
64870302|37.121|25000|-28|144|-851.92|151
64872808|37.144|25000|-39|145|-851.84|150
64875300|37.167|25000|-24|147|-851.75|150
64877802|37.190|25000|-31|148|-851.66|150
64880305|37.213|25000|-30|147|-851.48|150
64882805|37.235|25000|-33|147|-851.48|151
64885305|37.258|25000|-28|147|-851.40|149
64887807|37.281|25000|-36|146|-851.22|150
64890300|37.304|25000|-26|147|-851.13|150
64892799|37.327|25000|-35|146|-851.04|150
64895310|37.350|25000|-36|146|-850.96|149
64897801|37.372|25000|-38|147|-850.87|149
64900311|37.395|25000|-26|148|-850.78|151
64902802|37.418|25000|-43|147|-850.69|149
64905315|37.441|25000|-30|146|-850.52|150
64907812|37.464|25000|-35|148|-850.43|149
64910301|37.487|25000|-37|144|-850.34|149
64912820|37.510|25000|-39|154|-850.25|150
64915299|37.532|25000|-31|147|-850.08|149
64917804|37.555|25000|-42|150|-849.99|150
64920317|37.578|25000|-30|147|-849.90|149
64922802|37.601|25000|-30|148|-849.73|150
64925304|37.624|25000|-37|146|-849.64|150
64927815|37.647|25000|-44|149|-849.55|151
64930304|37.669|25000|-35|147|-849.46|149
64932801|37.692|25000|-47|144|-849.37|152
64935305|37.715|25000|-25|148|-849.29|149
64937814|37.738|25000|-32|144|-849.20|152
64940302|37.761|25000|-31|147|-849.02|150
64942809|37.784|25000|-42|145|-848.94|152
64945312|37.807|25000|-28|148|-848.85|149
64947814|37.829|25000|-49|154|-848.76|151
64950311|37.852|25000|-34|148|-848.58|150
64952807|37.875|25000|-39|147|-848.50|152
64955313|37.898|25000|-31|147|-848.41|150
64957804|37.921|25000|-34|147|-848.32|151
64960301|37.944|25000|-27|146|-848.23|150
64962815|37.966|25000|-39|144|-848.14|168
64965307|37.989|25000|-29|145|-848.06|149
64967811|38.012|25000|-34|146|-847.97|151
64970307|38.035|25000|-30|147|-847.88|151
64972812|38.058|25000|-35|144|-847.71|152
64975301|38.081|25000|-24|148|-847.71|150
64977806|38.103|25000|-39|146|-847.53|150
64980298|38.126|25000|-25|146|-847.44|150
64982824|38.149|25000|-37|143|-847.27|167
64985312|38.172|25000|-22|147|-847.27|150
64987805|38.195|25000|-29|145|-847.18|150
64990301|38.218|25000|-23|148|-847.00|150
64992809|38.241|25000|-38|146|-847.00|150
64995313|38.263|25000|-22|147|-846.83|149
64997807|38.286|25000|-40|144|-846.74|151
65000309|38.309|25000|-26|148|-846.65|150
65002800|38.332|25000|-37|148|-846.47|151
65005312|38.355|25000|-30|147|-846.47|149
65007812|38.378|25000|-43|147|-846.30|150
65010299|38.400|25000|-30|147|-846.12|151
65012811|38.423|25000|-47|147|-846.12|151
65015303|38.446|25000|-45|147|-845.95|150
65017820|38.469|25000|-54|148|-845.86|161
65020313|38.492|25000|-77|147|-845.68|150
65022808|38.515|25000|-55|145|-845.60|150
65025312|38.538|25000|-94|147|-845.51|151
65027802|38.560|25000|-96|144|-845.42|151
65030298|38.583|25000|-96|146|-845.33|150
65032796|38.606|25000|-105|144|-845.24|150
65035307|38.629|25000|-94|148|-845.07|151
65037804|38.652|25000|-80|145|-844.98|150
65040306|38.675|25000|-90|147|-844.80|150
65042806|38.697|25000|-76|143|-844.72|150
65045308|38.720|25000|-62|148|-844.72|150
65047808|38.743|25000|-56|144|-844.54|150
65050304|38.766|25000|-62|148|-844.45|150
65052804|38.789|25000|-46|144|-844.37|150
65055312|38.812|25000|-44|148|-844.19|149
65057810|38.834|25000|-44|146|-844.10|151
65060310|38.857|25000|-42|145|-844.01|151
65062810|38.880|25000|-34|145|-843.93|150
65065308|38.903|25000|-42|145|-843.84|150
65067805|38.926|25000|-25|143|-843.66|149
65070314|38.949|25000|-35|148|-843.57|151
65072800|38.971|25000|-27|146|-843.49|149
65075305|38.994|25000|-30|148|-843.40|150
65077809|39.017|25000|-26|144|-843.22|151
65080314|39.040|25000|-42|147|-843.13|150
65082811|39.063|25000|-32|144|-843.05|151
65085316|39.086|25000|-57|147|-842.87|150
65087814|39.109|25000|-43|147|-842.87|149
65090299|39.131|25000|-90|148|-842.70|150
65092798|39.154|25000|-83|146|-842.61|149
65095313|39.177|25000|-97|147|-842.52|149
65097813|39.200|25000|-96|148|-842.34|151
65100304|39.223|25000|-86|147|-842.26|150
65102806|39.246|25000|-71|148|-842.17|151
65105320|39.269|25000|-62|153|-842.08|150
65107806|39.291|25000|-62|146|-841.99|150
65110308|39.314|25000|-43|144|-841.90|152
65112812|39.337|25000|-36|147|-841.73|149
65115301|39.360|25000|-35|147|-841.64|152
65117803|39.383|25000|-38|147|-841.55|149
65120307|39.406|25000|-25|147|-841.46|152
65122804|39.428|25000|-39|148|-841.29|151
65125311|39.451|25000|-25|150|-841.20|152
65127806|39.474|25000|-36|146|-841.11|149
65130310|39.497|25000|-30|147|-841.03|151
65132804|39.520|25000|-46|148|-840.85|151
65135307|39.543|25000|-83|152|-840.76|151
65137811|39.565|25000|-100|147|-840.59|149
65140318|39.588|25000|-98|147|-840.50|151
65142805|39.611|25000|-85|148|-840.41|150
65145306|39.634|25000|-79|144|-840.32|151
65147810|39.657|25000|-51|148|-840.15|150
65150299|39.680|25000|-58|143|-840.06|154
65152805|39.702|25000|-29|146|-839.97|149
65155304|39.725|25000|-35|145|-839.79|153
65157807|39.748|25000|-29|148|-839.71|151
65160309|39.771|25000|-33|147|-839.62|160
65162814|39.794|25000|-28|147|-839.53|150
65165308|39.817|25000|-39|146|-839.44|150
65167810|39.840|25000|-25|146|-839.27|149
65170299|39.862|25000|-58|144|-839.18|150
65172808|39.885|25000|-75|146|-839.18|150
65175307|39.908|25000|-106|144|-839.00|155
65177809|39.931|25000|-92|146|-838.92|151
65180322|39.954|25000|-85|144|-838.83|161
65182800|39.977|25000|-61|147|-838.74|150
65185301|39.999|25000|-51|146|-838.56|150
65187799|40.022|25000|-41|147|-838.56|151
65190314|40.045|25000|-31|144|-838.39|165
65192814|40.068|25000|-44|147|-838.30|149
65195319|40.091|25000|-24|147|-838.21|159
65197802|40.114|25000|-34|147|-838.12|149
65200312|40.137|25000|-28|145|-838.04|151
65202805|40.159|25000|-48|146|-837.86|150
65205303|40.182|25000|-85|143|-837.77|149
65207813|40.205|25000|-111|147|-837.69|149
65210302|40.228|25000|-93|144|-837.51|150
65212814|40.251|25000|-65|147|-837.42|149
65215308|40.274|25000|-58|146|-837.33|151
65217806|40.296|25000|-34|148|-837.16|149
65220304|40.319|25000|-44|145|-837.07|150
65222809|40.342|25000|-23|148|-836.98|150
65225302|40.365|25000|-31|147|-836.89|150
65227811|40.388|25000|-25|147|-836.72|149
65230301|40.411|25000|-47|144|-836.63|154
65232813|40.434|25000|-72|146|-836.46|149
65235301|40.456|25000|-96|145|-836.37|154
65237805|40.479|25000|-89|147|-836.28|150
65240308|40.502|25000|-74|147|-836.10|151
65242802|40.525|25000|-68|148|-836.02|151
65245306|40.548|25000|-35|147|-835.93|151
65247809|40.571|25000|-41|146|-835.84|150
65250303|40.593|25000|-23|147|-835.66|150
65252808|40.616|25000|-38|146|-835.58|150
65255311|40.639|25000|-23|146|-835.40|149
65257810|40.662|25000|-50|148|-835.31|150
65260314|40.685|25000|-75|147|-835.22|151
65262827|40.708|25000|-111|147|-835.14|149
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
65265385|40.730|25000|-81|148|-835.05|149
65267807|40.753|25000|-61|146|-834.87|150
65270304|40.776|25000|-45|147|-834.79|150
65272801|40.799|25000|-35|149|-834.70|150
65275312|40.822|25000|-40|146|-834.52|150
65277803|40.845|25000|-22|145|-834.43|149
65280313|40.868|25000|-40|148|-834.35|150
65282802|40.890|25000|-48|147|-834.26|150
65285313|40.913|25000|-90|147|-834.17|150
65287821|40.936|25000|-96|160|-833.99|150
65290312|40.959|25000|-76|147|-833.91|150
65292802|40.982|25000|-58|144|-833.82|152
65295305|41.005|25000|-43|147|-833.73|149
65297809|41.027|25000|-37|147|-833.55|152
65300313|41.050|25000|-25|148|-833.47|150
65302809|41.073|25000|-37|150|-833.29|152
65305300|41.096|25000|-45|148|-833.20|151
65307816|41.119|25000|-81|153|-833.12|152
65310307|41.142|25000|-95|146|-833.03|149
65312807|41.164|25000|-88|147|-832.85|153
65315302|41.187|25000|-63|147|-832.76|150
65317813|41.210|25000|-34|147|-832.68|150
65320313|41.233|25000|-32|147|-832.59|149
65322805|41.256|25000|-24|147|-832.41|151
65325314|41.279|25000|-36|147|-832.32|149
65327809|41.302|25000|-51|147|-832.24|151
65330314|41.324|25000|-61|147|-832.06|149
65332797|41.347|25000|-97|144|-832.06|151
65335309|41.370|25000|-64|148|-831.88|150
65337801|41.393|25000|-59|146|-831.80|153
65340313|41.416|25000|-29|147|-831.62|150
65342811|41.439|25000|-40|148|-831.53|150
65345306|41.461|25000|-25|148|-831.45|150
65347800|41.484|25000|-44|145|-831.27|151
65350307|41.507|25000|-58|147|-831.18|149
65352798|41.530|25000|-109|145|-831.09|150
65355308|41.553|25000|-87|147|-830.92|150
65357806|41.576|25000|-40|146|-830.83|151
65360307|41.598|25000|-38|148|-830.74|150
65362811|41.621|25000|-24|146|-830.65|154
65365308|41.644|25000|-32|148|-830.57|150
65367824|41.667|25000|-35|145|-830.39|159
65370307|41.690|25000|-82|148|-830.30|150
65372813|41.713|25000|-96|144|-830.21|166
65375309|41.736|25000|-66|146|-830.04|150
65377819|41.758|25000|-48|146|-829.95|158
65380300|41.781|25000|-28|147|-829.86|150
65382796|41.804|25000|-39|144|-829.78|151
65385298|41.827|25000|-26|146|-829.69|150
65387803|41.850|25000|-52|145|-829.51|150
65390313|41.873|25000|-94|147|-829.42|150
65392801|41.895|25000|-76|144|-829.34|150
65395299|41.918|25000|-66|147|-829.25|150
65397800|41.941|25000|-29|144|-829.07|150
65400299|41.964|25000|-31|146|-828.98|150
65402801|41.987|25000|-27|147|-828.90|150
65405306|42.010|25000|-64|148|-828.72|150
65407807|42.033|25000|-94|143|-828.63|150
65410309|42.055|25000|-75|148|-828.54|150
65412807|42.078|25000|-59|147|-828.37|150
65415302|42.101|25000|-36|148|-828.28|150
65417800|42.124|25000|-35|147|-828.19|151
65420304|42.147|25000|-30|147|-828.02|150
65422799|42.169|25000|-43|146|-827.93|149
65425309|42.192|25000|-100|147|-827.84|151
65427810|42.215|25000|-79|145|-827.67|151
65430304|42.238|25000|-58|148|-827.58|150
65432799|42.261|25000|-29|145|-827.40|150
65435307|42.284|25000|-32|148|-827.31|150
65437796|42.307|25000|-29|143|-827.14|149
65440307|42.329|25000|-89|148|-827.05|150
65442801|42.352|25000|-99|148|-826.96|151
65445310|42.375|25000|-62|148|-826.79|150
65447797|42.398|25000|-54|144|-826.70|150
65450307|42.421|25000|-27|149|-826.61|150
65452812|42.444|25000|-33|147|-826.44|150
65455311|42.467|25000|-37|149|-826.35|149
65457802|42.489|25000|-86|145|-826.17|150
65460311|42.512|25000|-90|148|-826.08|150
65462799|42.535|25000|-44|144|-826.00|150
65465312|42.558|25000|-35|149|-825.91|149
65467800|42.581|25000|-25|147|-825.73|150
65470303|42.604|25000|-38|146|-825.64|151
65472810|42.626|25000|-84|148|-825.47|149
65475312|42.649|25000|-82|145|-825.38|151
65477800|42.672|25000|-63|146|-825.29|150
65480310|42.695|25000|-30|144|-825.12|155
65482802|42.718|25000|-35|147|-825.03|150
65485310|42.741|25000|-30|148|-824.94|151
65487809|42.763|25000|-59|147|-824.85|150
65490307|42.786|25000|-96|147|-824.68|152
65492811|42.809|25000|-59|147|-824.59|151
65495314|42.832|25000|-43|144|-824.50|152
65497812|42.855|25000|-28|147|-824.33|149
65500319|42.878|25000|-37|155|-824.24|153
65502806|42.901|25000|-81|146|-824.06|150
65505302|42.923|25000|-92|143|-823.97|153
65507811|42.946|25000|-67|147|-823.89|150
65510312|42.969|25000|-29|144|-823.71|152
65512803|42.992|25000|-38|146|-823.62|150
65515309|43.015|25000|-28|146|-823.45|153
65517810|43.038|25000|-82|148|-823.36|150
65520314|43.060|25000|-83|144|-823.27|168
65522805|43.083|25000|-60|147|-823.18|150
65525304|43.106|25000|-44|145|-823.10|149
65527801|43.129|25000|-24|146|-822.92|151
65530311|43.152|25000|-40|146|-822.83|151
65532806|43.175|25000|-89|146|-822.66|150
65535301|43.197|25000|-91|144|-822.57|149
65537811|43.220|25000|-56|147|-822.48|150
65540306|43.243|25000|-30|147|-822.30|150
65542803|43.266|25000|-32|148|-822.22|150
65545318|43.289|25000|-54|146|-822.13|158
65547802|43.312|25000|-118|147|-821.95|150
65550309|43.334|25000|-71|145|-821.87|163
65552799|43.357|25000|-33|146|-821.69|149
65555313|43.380|25000|-32|148|-821.60|158
65557800|43.403|25000|-24|147|-821.51|149
65560312|43.426|25000|-100|145|-821.34|154
65562810|43.449|25000|-79|147|-821.25|151
65565301|43.472|25000|-41|144|-821.07|150
65567811|43.494|25000|-36|146|-821.07|149
65570312|43.517|25000|-24|147|-820.90|150
65572807|43.540|25000|-83|148|-820.81|150
65575306|43.563|25000|-97|146|-820.72|150
65577805|43.586|25000|-49|147|-820.55|150
65580302|43.609|25000|-37|145|-820.46|150
65582804|43.631|25000|-22|148|-820.37|150
65585300|43.654|25000|-68|147|-820.28|150
65587805|43.677|25000|-98|147|-820.11|151
65590296|43.700|25000|-56|145|-820.02|149
65592805|43.723|25000|-38|146|-819.93|150
65595304|43.746|25000|-24|146|-819.76|149
65597804|43.769|25000|-41|146|-819.67|150
65600315|43.791|25000|-100|147|-819.58|149
65602810|43.814|25000|-58|147|-819.40|150
65605313|43.837|25000|-38|147|-819.32|149
65607816|43.860|25000|-22|148|-819.14|150
65610314|43.883|25000|-41|146|-819.05|150
65612803|43.906|25000|-100|147|-818.96|150
65615309|43.928|25000|-55|147|-818.79|149
65617804|43.951|25000|-37|147|-818.70|149
65620300|43.974|25000|-24|147|-818.61|149
65622816|43.997|25000|-45|147|-818.44|149
65625299|44.020|25000|-101|146|-818.35|150
65627808|44.043|25000|-63|147|-818.17|150
65630313|44.066|25000|-36|147|-818.09|149
65632819|44.088|25000|-25|147|-817.91|150
65635309|44.111|25000|-59|146|-817.82|150
65637808|44.134|25000|-95|146|-817.73|151
65640313|44.157|25000|-54|147|-817.56|150
65642813|44.180|25000|-33|149|-817.47|151
65645306|44.203|25000|-25|148|-817.29|151
65647807|44.225|25000|-86|146|-817.21|150
65650306|44.248|25000|-85|147|-817.12|150
65652813|44.271|25000|-41|155|-817.03|150
65655302|44.294|25000|-35|147|-816.86|150
65657807|44.317|25000|-24|146|-816.77|152
65660306|44.340|25000|-114|146|-816.59|150
65662805|44.362|25000|-85|144|-816.50|153
65665314|44.385|25000|-31|147|-816.33|150
65667810|44.408|25000|-34|145|-816.24|153
65670316|44.431|25000|-40|148|-816.15|150
65672820|44.454|25000|-92|154|-816.06|151
65675301|44.477|25000|-68|146|-815.89|150
65677807|44.500|25000|-25|145|-815.80|153
65680303|44.522|25000|-35|147|-815.71|149
65682811|44.545|25000|-85|154|-815.54|151
65685303|44.568|25000|-61|147|-815.45|149
65687801|44.591|25000|-47|147|-815.27|151
65690307|44.614|25000|-24|148|-815.19|150
65692798|44.637|25000|-54|144|-815.10|151
65695301|44.659|25000|-84|147|-814.92|150
65697807|44.682|25000|-52|146|-814.83|153
65700311|44.705|25000|-40|145|-814.75|149
65702813|44.728|25000|-31|144|-814.66|158
65705310|44.751|25000|-98|147|-814.57|150
65707801|44.774|25000|-65|145|-814.39|149
65710300|44.796|25000|-30|148|-814.31|150
65712802|44.819|25000|-35|146|-814.22|150
65715310|44.842|25000|-72|147|-814.04|150
65717808|44.865|25000|-86|148|-813.87|149
65720300|44.888|25000|-39|148|-813.78|150
65722808|44.911|25000|-26|143|-813.69|151
65725308|44.934|25000|-53|146|-813.52|150
65727814|44.956|25000|-100|147|-813.43|156
65730310|44.979|25000|-45|147|-813.25|150
65732806|45.002|25000|-37|143|-813.16|161
65735308|45.025|25000|-34|147|-812.99|149
65737815|45.048|25000|-108|147|-812.90|159
65740309|45.071|25000|-62|147|-812.81|150
65742808|45.094|25000|-28|145|-812.64|149
65745303|45.116|25000|-36|147|-812.55|150
65747808|45.139|25000|-98|145|-812.37|150
65750303|45.162|25000|-72|147|-812.29|151
65752810|45.185|25000|-37|146|-812.11|150
65755311|45.208|25000|-25|147|-812.02|151
65757809|45.231|25000|-97|146|-811.93|149
65760304|45.253|25000|-75|147|-811.85|150
65762798|45.276|25000|-34|147|-811.67|150
65765300|45.299|25000|-39|147|-811.58|150
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
65767874|45.322|25000|-59|148|-811.49|150
65770298|45.345|25000|-66|147|-811.32|149
65772811|45.368|25000|-45|146|-811.23|150
65775308|45.390|25000|-25|148|-811.05|151
65777806|45.413|25000|-93|148|-810.97|150
65780309|45.436|25000|-78|147|-810.88|149
65782812|45.459|25000|-29|146|-810.79|150
65785305|45.482|25000|-36|147|-810.62|151
65787806|45.505|25000|-91|144|-810.53|151
65790303|45.527|25000|-66|147|-810.44|149
65792800|45.550|25000|-41|144|-810.26|149
65795314|45.573|25000|-30|148|-810.18|150
65797800|45.596|25000|-67|147|-810.00|150
65800308|45.619|25000|-75|146|-809.91|149
65802804|45.642|25000|-30|144|-809.82|150
65805311|45.665|25000|-35|146|-809.65|150
65807801|45.687|25000|-105|146|-809.56|150
65810307|45.710|25000|-65|155|-809.38|149
65812805|45.733|25000|-33|144|-809.30|150
65815308|45.756|25000|-20|148|-809.21|150
65817809|45.779|25000|-117|146|-809.12|151
65820310|45.802|25000|-60|147|-808.95|150
65822810|45.825|25000|-25|146|-808.77|150
